/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 13:25:35,412 - INFO - ✓ completed Germany 2012 (103 articles)
2025-11-16 13:25:35,412 - INFO - using guardian api for Germany 2013
2025-11-16 13:25:35,413 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:25:35,413 - INFO - fetching guardian page 1 for Germany (2013-01-01 to 2013-03-31)
2025-11-16 13:25:37,071 - INFO - fetching guardian page 2 for Germany (2013-01-01 to 2013-03-31)
2025-11-16 13:25:37,723 - INFO - fetched 21 relevant articles for Germany after filtering
2025-11-16 13:25:38,826 - INFO - fetching guardian page 1 for Germany (2013-04-01 to 2013-06-30)
2025-11-16 13:25:40,535 - INFO - fetching guardian page 2 for Germany (2013-04-01 to 2013-06-30)
2025-11-16 13:25:41,346 - INFO - fetched 8 relevant articles for Germany after filtering
2025-11-16 13:25:42,453 - INFO - fetching guardian page 1 for Germany (2013-07-01 to 2013-09-30)
2025-11-16 13:25:44,204 - INFO - fetching guardian page 2 for Germany (2013-07-01 to 2013-09-30)
2025-11-16 13:25:46,020 - INFO - fetching guardian page 3 for Germany (2013-07-01 to 2013-09-30)
2025-11-16 13:25:46,511 - INFO - fetched 15 relevant articles for Germany after filtering
2025-11-16 13:25:47,616 - INFO - fetching guardian page 1 for Germany (2013-10-01 to 2013-12-31)
2025-11-16 13:25:49,341 - INFO - fetching guardian page 2 for Germany (2013-10-01 to 2013-12-31)
2025-11-16 13:25:51,150 - INFO - fetching guardian page 3 for Germany (2013-10-01 to 2013-12-31)
2025-11-16 13:25:51,728 - INFO - fetched 12 relevant articles for Germany after filtering
2025-11-16 13:25:52,837 - INFO - ✓ completed Germany 2013 (166 articles)
2025-11-16 13:25:52,837 - INFO - using guardian api for Germany 2014
2025-11-16 13:25:52,838 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:25:52,838 - INFO - fetching guardian page 1 for Germany (2014-01-01 to 2014-03-31)
2025-11-16 13:25:54,479 - INFO - fetching guardian page 2 for Germany (2014-01-01 to 2014-03-31)
2025-11-16 13:25:56,358 - INFO - fetching guardian page 3 for Germany (2014-01-01 to 2014-03-31)
2025-11-16 13:25:56,942 - INFO - fetched 10 relevant articles for Germany after filtering
2025-11-16 13:25:58,049 - INFO - fetching guardian page 1 for Germany (2014-04-01 to 2014-06-30)
2025-11-16 13:25:59,735 - INFO - fetching guardian page 2 for Germany (2014-04-01 to 2014-06-30)
2025-11-16 13:26:00,548 - INFO - fetched 8 relevant articles for Germany after filtering
2025-11-16 13:26:01,655 - INFO - fetching guardian page 1 for Germany (2014-07-01 to 2014-09-30)
2025-11-16 13:26:03,384 - INFO - fetching guardian page 2 for Germany (2014-07-01 to 2014-09-30)
2025-11-16 13:26:05,241 - INFO - fetching guardian page 3 for Germany (2014-07-01 to 2014-09-30)
2025-11-16 13:26:05,853 - INFO - fetched 14 relevant articles for Germany after filtering
2025-11-16 13:26:06,958 - INFO - fetching guardian page 1 for Germany (2014-10-01 to 2014-12-31)
2025-11-16 13:26:08,623 - INFO - fetching guardian page 2 for Germany (2014-10-01 to 2014-12-31)
2025-11-16 13:26:09,400 - INFO - fetched 14 relevant articles for Germany after filtering
2025-11-16 13:26:10,504 - INFO - ✓ completed Germany 2014 (174 articles)
2025-11-16 13:26:10,504 - INFO - using guardian api for Germany 2015
2025-11-16 13:26:10,505 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:26:10,505 - INFO - fetching guardian page 1 for Germany (2015-01-01 to 2015-03-31)
2025-11-16 13:26:12,226 - INFO - fetching guardian page 2 for Germany (2015-01-01 to 2015-03-31)
2025-11-16 13:26:12,986 - INFO - fetched 5 relevant articles for Germany after filtering
2025-11-16 13:26:14,092 - INFO - fetching guardian page 1 for Germany (2015-04-01 to 2015-06-30)
2025-11-16 13:26:15,767 - INFO - fetching guardian page 2 for Germany (2015-04-01 to 2015-06-30)
2025-11-16 13:26:17,665 - INFO - fetching guardian page 3 for Germany (2015-04-01 to 2015-06-30)
2025-11-16 13:26:18,232 - INFO - fetched 15 relevant articles for Germany after filtering
2025-11-16 13:26:19,339 - INFO - fetching guardian page 1 for Germany (2015-07-01 to 2015-09-30)
2025-11-16 13:26:21,173 - INFO - fetching guardian page 2 for Germany (2015-07-01 to 2015-09-30)
2025-11-16 13:26:23,050 - INFO - fetching guardian page 3 for Germany (2015-07-01 to 2015-09-30)
2025-11-16 13:26:23,801 - INFO - fetched 27 relevant articles for Germany after filtering
2025-11-16 13:26:24,908 - INFO - fetching guardian page 1 for Germany (2015-10-01 to 2015-12-31)
2025-11-16 13:26:26,686 - INFO - fetching guardian page 2 for Germany (2015-10-01 to 2015-12-31)
2025-11-16 13:26:28,359 - INFO - fetching guardian page 3 for Germany (2015-10-01 to 2015-12-31)
2025-11-16 13:26:28,931 - INFO - fetched 36 relevant articles for Germany after filtering
2025-11-16 13:26:30,039 - INFO - ✓ completed Germany 2015 (285 articles)
2025-11-16 13:26:30,039 - INFO - using guardian api for Germany 2016
2025-11-16 13:26:30,040 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:26:30,040 - INFO - fetching guardian page 1 for Germany (2016-01-01 to 2016-03-31)
2025-11-16 13:26:31,695 - INFO - fetching guardian page 2 for Germany (2016-01-01 to 2016-03-31)
2025-11-16 13:26:32,471 - INFO - fetched 15 relevant articles for Germany after filtering
2025-11-16 13:26:33,578 - INFO - fetching guardian page 1 for Germany (2016-04-01 to 2016-06-30)
2025-11-16 13:26:35,272 - INFO - fetching guardian page 2 for Germany (2016-04-01 to 2016-06-30)
2025-11-16 13:26:37,191 - INFO - fetching guardian page 3 for Germany (2016-04-01 to 2016-06-30)
2025-11-16 13:26:38,041 - INFO - fetched 21 relevant articles for Germany after filtering
2025-11-16 13:26:39,147 - INFO - fetching guardian page 1 for Germany (2016-07-01 to 2016-09-30)
2025-11-16 13:26:40,874 - INFO - fetching guardian page 2 for Germany (2016-07-01 to 2016-09-30)
2025-11-16 13:26:41,823 - INFO - fetched 8 relevant articles for Germany after filtering
2025-11-16 13:26:42,929 - INFO - fetching guardian page 1 for Germany (2016-10-01 to 2016-12-31)
2025-11-16 13:26:44,631 - INFO - fetching guardian page 2 for Germany (2016-10-01 to 2016-12-31)
2025-11-16 13:26:45,530 - INFO - fetched 10 relevant articles for Germany after filtering
2025-11-16 13:26:46,639 - INFO - ✓ completed Germany 2016 (238 articles)
2025-11-16 13:26:46,639 - INFO - using guardian api for India 2010
2025-11-16 13:26:46,639 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:26:46,639 - INFO - fetching guardian page 1 for India (2010-01-01 to 2010-03-31)
2025-11-16 13:26:47,213 - INFO - fetched 2 relevant articles for India after filtering
2025-11-16 13:26:48,320 - INFO - fetching guardian page 1 for India (2010-04-01 to 2010-06-30)
2025-11-16 13:26:48,942 - INFO - fetched 7 relevant articles for India after filtering
2025-11-16 13:26:50,048 - INFO - fetching guardian page 1 for India (2010-07-01 to 2010-09-30)
2025-11-16 13:26:51,713 - INFO - fetching guardian page 2 for India (2010-07-01 to 2010-09-30)
2025-11-16 13:26:52,309 - INFO - fetched 18 relevant articles for India after filtering
2025-11-16 13:26:53,414 - INFO - fetching guardian page 1 for India (2010-10-01 to 2010-12-31)
2025-11-16 13:26:55,173 - INFO - fetching guardian page 2 for India (2010-10-01 to 2010-12-31)
2025-11-16 13:26:55,766 - INFO - fetched 11 relevant articles for India after filtering
2025-11-16 13:26:56,870 - INFO - ✓ completed India 2010 (159 articles)
2025-11-16 13:26:56,870 - INFO - using guardian api for India 2011
2025-11-16 13:26:56,870 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:26:56,871 - INFO - fetching guardian page 1 for India (2011-01-01 to 2011-03-31)
2025-11-16 13:26:58,532 - INFO - fetching guardian page 2 for India (2011-01-01 to 2011-03-31)
2025-11-16 13:26:59,123 - INFO - fetched 12 relevant articles for India after filtering
2025-11-16 13:27:00,230 - INFO - fetching guardian page 1 for India (2011-04-01 to 2011-06-30)
2025-11-16 13:27:01,850 - INFO - fetching guardian page 2 for India (2011-04-01 to 2011-06-30)
2025-11-16 13:27:02,415 - INFO - fetched 9 relevant articles for India after filtering
2025-11-16 13:27:03,522 - INFO - fetching guardian page 1 for India (2011-07-01 to 2011-09-30)
2025-11-16 13:27:05,223 - INFO - fetching guardian page 2 for India (2011-07-01 to 2011-09-30)
2025-11-16 13:27:05,813 - INFO - fetched 24 relevant articles for India after filtering
2025-11-16 13:27:06,921 - INFO - fetching guardian page 1 for India (2011-10-01 to 2011-12-31)
2025-11-16 13:27:08,616 - INFO - fetching guardian page 2 for India (2011-10-01 to 2011-12-31)
2025-11-16 13:27:09,115 - INFO - fetched 11 relevant articles for India after filtering
2025-11-16 13:27:10,222 - INFO - ✓ completed India 2011 (143 articles)
2025-11-16 13:27:10,222 - INFO - using guardian api for India 2012
2025-11-16 13:27:10,223 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:27:10,223 - INFO - fetching guardian page 1 for India (2012-01-01 to 2012-03-31)
2025-11-16 13:27:11,865 - INFO - fetching guardian page 2 for India (2012-01-01 to 2012-03-31)
2025-11-16 13:27:12,422 - INFO - fetched 10 relevant articles for India after filtering
2025-11-16 13:27:13,529 - INFO - fetching guardian page 1 for India (2012-04-01 to 2012-06-30)
2025-11-16 13:27:14,104 - INFO - fetched 6 relevant articles for India after filtering
2025-11-16 13:27:15,210 - INFO - fetching guardian page 1 for India (2012-07-01 to 2012-09-30)
2025-11-16 13:27:15,780 - INFO - fetched 6 relevant articles for India after filtering
2025-11-16 13:27:16,888 - INFO - fetching guardian page 1 for India (2012-10-01 to 2012-12-31)
2025-11-16 13:27:18,580 - INFO - fetching guardian page 2 for India (2012-10-01 to 2012-12-31)
2025-11-16 13:27:19,176 - INFO - fetched 9 relevant articles for India after filtering
2025-11-16 13:27:20,285 - INFO - ✓ completed India 2012 (134 articles)
2025-11-16 13:27:20,285 - INFO - using guardian api for India 2013
2025-11-16 13:27:20,286 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:27:20,286 - INFO - fetching guardian page 1 for India (2013-01-01 to 2013-03-31)
2025-11-16 13:27:21,913 - INFO - fetching guardian page 2 for India (2013-01-01 to 2013-03-31)
2025-11-16 13:27:22,493 - INFO - fetched 9 relevant articles for India after filtering
2025-11-16 13:27:23,597 - INFO - fetching guardian page 1 for India (2013-04-01 to 2013-06-30)
2025-11-16 13:27:25,277 - INFO - fetching guardian page 2 for India (2013-04-01 to 2013-06-30)
2025-11-16 13:27:25,863 - INFO - fetched 12 relevant articles for India after filtering
2025-11-16 13:27:26,969 - INFO - fetching guardian page 1 for India (2013-07-01 to 2013-09-30)
2025-11-16 13:27:28,600 - INFO - fetching guardian page 2 for India (2013-07-01 to 2013-09-30)
2025-11-16 13:27:29,297 - INFO - fetched 7 relevant articles for India after filtering
2025-11-16 13:27:30,407 - INFO - fetching guardian page 1 for India (2013-10-01 to 2013-12-31)
2025-11-16 13:27:32,105 - INFO - fetching guardian page 2 for India (2013-10-01 to 2013-12-31)
2025-11-16 13:27:32,679 - INFO - fetched 10 relevant articles for India after filtering
2025-11-16 13:27:33,782 - INFO - ✓ completed India 2013 (204 articles)
2025-11-16 13:27:33,782 - INFO - using guardian api for India 2014
2025-11-16 13:27:33,782 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:27:33,783 - INFO - fetching guardian page 1 for India (2014-01-01 to 2014-03-31)
2025-11-16 13:27:35,396 - INFO - fetching guardian page 2 for India (2014-01-01 to 2014-03-31)
2025-11-16 13:27:37,141 - INFO - fetching guardian page 3 for India (2014-01-01 to 2014-03-31)
2025-11-16 13:27:37,708 - INFO - fetched 19 relevant articles for India after filtering
2025-11-16 13:27:38,817 - INFO - fetching guardian page 1 for India (2014-04-01 to 2014-06-30)
2025-11-16 13:27:40,599 - INFO - fetching guardian page 2 for India (2014-04-01 to 2014-06-30)
2025-11-16 13:27:42,236 - INFO - fetching guardian page 3 for India (2014-04-01 to 2014-06-30)
2025-11-16 13:27:42,813 - INFO - fetched 7 relevant articles for India after filtering
2025-11-16 13:27:43,919 - INFO - fetching guardian page 1 for India (2014-07-01 to 2014-09-30)
2025-11-16 13:27:45,610 - INFO - fetching guardian page 2 for India (2014-07-01 to 2014-09-30)
2025-11-16 13:27:46,311 - INFO - fetched 6 relevant articles for India after filtering
2025-11-16 13:27:47,422 - INFO - fetching guardian page 1 for India (2014-10-01 to 2014-12-31)
2025-11-16 13:27:49,088 - INFO - fetching guardian page 2 for India (2014-10-01 to 2014-12-31)
2025-11-16 13:27:49,687 - INFO - fetched 7 relevant articles for India after filtering
2025-11-16 13:27:50,795 - INFO - ✓ completed India 2014 (213 articles)
2025-11-16 13:27:50,796 - INFO - using guardian api for India 2015
2025-11-16 13:27:50,796 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:27:50,796 - INFO - fetching guardian page 1 for India (2015-01-01 to 2015-03-31)
2025-11-16 13:27:52,488 - INFO - fetching guardian page 2 for India (2015-01-01 to 2015-03-31)
2025-11-16 13:27:53,126 - INFO - fetched 14 relevant articles for India after filtering
2025-11-16 13:27:54,233 - INFO - fetching guardian page 1 for India (2015-04-01 to 2015-06-30)
2025-11-16 13:27:55,902 - INFO - fetching guardian page 2 for India (2015-04-01 to 2015-06-30)
2025-11-16 13:27:56,541 - INFO - fetched 10 relevant articles for India after filtering
2025-11-16 13:27:57,647 - INFO - fetching guardian page 1 for India (2015-07-01 to 2015-09-30)
2025-11-16 13:27:59,379 - INFO - fetching guardian page 2 for India (2015-07-01 to 2015-09-30)
2025-11-16 13:27:59,987 - INFO - fetched 6 relevant articles for India after filtering
2025-11-16 13:28:01,090 - INFO - fetching guardian page 1 for India (2015-10-01 to 2015-12-31)
2025-11-16 13:28:02,877 - INFO - fetching guardian page 2 for India (2015-10-01 to 2015-12-31)
2025-11-16 13:28:03,460 - INFO - fetched 12 relevant articles for India after filtering
2025-11-16 13:28:04,566 - INFO - ✓ completed India 2015 (327 articles)
2025-11-16 13:28:04,566 - INFO - using guardian api for India 2016
2025-11-16 13:28:04,566 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:28:04,566 - INFO - fetching guardian page 1 for India (2016-01-01 to 2016-03-31)
2025-11-16 13:28:06,297 - INFO - fetching guardian page 2 for India (2016-01-01 to 2016-03-31)
2025-11-16 13:28:06,902 - INFO - fetched 9 relevant articles for India after filtering
2025-11-16 13:28:08,005 - INFO - fetching guardian page 1 for India (2016-04-01 to 2016-06-30)
2025-11-16 13:28:09,775 - INFO - fetching guardian page 2 for India (2016-04-01 to 2016-06-30)
2025-11-16 13:28:10,431 - INFO - fetched 10 relevant articles for India after filtering
2025-11-16 13:28:11,538 - INFO - fetching guardian page 1 for India (2016-07-01 to 2016-09-30)
2025-11-16 13:28:12,235 - INFO - fetched 4 relevant articles for India after filtering
2025-11-16 13:28:13,341 - INFO - fetching guardian page 1 for India (2016-10-01 to 2016-12-31)
2025-11-16 13:28:15,032 - INFO - fetching guardian page 2 for India (2016-10-01 to 2016-12-31)
2025-11-16 13:28:15,690 - INFO - fetched 9 relevant articles for India after filtering
2025-11-16 13:28:16,796 - INFO - ✓ completed India 2016 (270 articles)
2025-11-16 13:28:16,796 - INFO - using guardian api for Iraq 2010
2025-11-16 13:28:16,796 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:28:16,796 - INFO - fetching guardian page 1 for Iraq (2010-01-01 to 2010-03-31)
2025-11-16 13:28:18,397 - INFO - fetching guardian page 2 for Iraq (2010-01-01 to 2010-03-31)
2025-11-16 13:28:18,982 - INFO - fetched 9 relevant articles for Iraq after filtering
2025-11-16 13:28:20,089 - INFO - fetching guardian page 1 for Iraq (2010-04-01 to 2010-06-30)
2025-11-16 13:28:21,770 - INFO - fetching guardian page 2 for Iraq (2010-04-01 to 2010-06-30)
2025-11-16 13:28:22,487 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:28:23,590 - INFO - fetching guardian page 1 for Iraq (2010-07-01 to 2010-09-30)
2025-11-16 13:28:25,322 - INFO - fetching guardian page 2 for Iraq (2010-07-01 to 2010-09-30)
2025-11-16 13:28:25,900 - INFO - fetched 13 relevant articles for Iraq after filtering
2025-11-16 13:28:27,007 - INFO - fetching guardian page 1 for Iraq (2010-10-01 to 2010-12-31)
2025-11-16 13:28:28,740 - INFO - fetching guardian page 2 for Iraq (2010-10-01 to 2010-12-31)
2025-11-16 13:28:29,356 - INFO - fetched 5 relevant articles for Iraq after filtering
2025-11-16 13:28:30,461 - INFO - ✓ completed Iraq 2010 (192 articles)
2025-11-16 13:28:30,462 - INFO - using guardian api for Iraq 2011
2025-11-16 13:28:30,462 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:28:30,462 - INFO - fetching guardian page 1 for Iraq (2011-01-01 to 2011-03-31)
2025-11-16 13:28:32,163 - INFO - fetching guardian page 2 for Iraq (2011-01-01 to 2011-03-31)
2025-11-16 13:28:32,747 - INFO - fetched 9 relevant articles for Iraq after filtering
2025-11-16 13:28:33,853 - INFO - fetching guardian page 1 for Iraq (2011-04-01 to 2011-06-30)
2025-11-16 13:28:34,443 - INFO - fetched 5 relevant articles for Iraq after filtering
2025-11-16 13:28:35,548 - INFO - fetching guardian page 1 for Iraq (2011-07-01 to 2011-09-30)
2025-11-16 13:28:37,235 - INFO - fetching guardian page 2 for Iraq (2011-07-01 to 2011-09-30)
2025-11-16 13:28:37,901 - INFO - fetched 20 relevant articles for Iraq after filtering
2025-11-16 13:28:39,007 - INFO - fetching guardian page 1 for Iraq (2011-10-01 to 2011-12-31)
2025-11-16 13:28:40,651 - INFO - fetching guardian page 2 for Iraq (2011-10-01 to 2011-12-31)
2025-11-16 13:28:41,221 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:28:42,327 - INFO - ✓ completed Iraq 2011 (183 articles)
2025-11-16 13:28:42,327 - INFO - using guardian api for Iraq 2012
2025-11-16 13:28:42,327 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:28:42,327 - INFO - fetching guardian page 1 for Iraq (2012-01-01 to 2012-03-31)
2025-11-16 13:28:42,936 - INFO - fetched 5 relevant articles for Iraq after filtering
2025-11-16 13:28:44,039 - INFO - fetching guardian page 1 for Iraq (2012-04-01 to 2012-06-30)
2025-11-16 13:28:44,523 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:28:45,627 - INFO - fetching guardian page 1 for Iraq (2012-07-01 to 2012-09-30)
2025-11-16 13:28:46,147 - INFO - fetched 7 relevant articles for Iraq after filtering
2025-11-16 13:28:47,252 - INFO - fetching guardian page 1 for Iraq (2012-10-01 to 2012-12-31)
2025-11-16 13:28:49,006 - INFO - fetching guardian page 2 for Iraq (2012-10-01 to 2012-12-31)
2025-11-16 13:28:49,506 - INFO - fetched 8 relevant articles for Iraq after filtering
2025-11-16 13:28:50,613 - INFO - ✓ completed Iraq 2012 (160 articles)
2025-11-16 13:28:50,613 - INFO - using guardian api for Iraq 2013
2025-11-16 13:28:50,614 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:28:50,614 - INFO - fetching guardian page 1 for Iraq (2013-01-01 to 2013-03-31)
2025-11-16 13:28:52,294 - INFO - fetching guardian page 2 for Iraq (2013-01-01 to 2013-03-31)
2025-11-16 13:28:52,959 - INFO - fetched 11 relevant articles for Iraq after filtering
2025-11-16 13:28:54,065 - INFO - fetching guardian page 1 for Iraq (2013-04-01 to 2013-06-30)
2025-11-16 13:28:55,759 - INFO - fetching guardian page 2 for Iraq (2013-04-01 to 2013-06-30)
2025-11-16 13:28:56,329 - INFO - fetched 8 relevant articles for Iraq after filtering
2025-11-16 13:28:57,435 - INFO - fetching guardian page 1 for Iraq (2013-07-01 to 2013-09-30)
2025-11-16 13:28:59,240 - INFO - fetching guardian page 2 for Iraq (2013-07-01 to 2013-09-30)
2025-11-16 13:28:59,747 - INFO - fetched 4 relevant articles for Iraq after filtering
2025-11-16 13:29:00,854 - INFO - fetching guardian page 1 for Iraq (2013-10-01 to 2013-12-31)
2025-11-16 13:29:01,394 - INFO - fetched 7 relevant articles for Iraq after filtering
2025-11-16 13:29:02,499 - INFO - ✓ completed Iraq 2013 (234 articles)
2025-11-16 13:29:02,499 - INFO - using guardian api for Iraq 2014
2025-11-16 13:29:02,499 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:02,499 - INFO - fetching guardian page 1 for Iraq (2014-01-01 to 2014-03-31)
2025-11-16 13:29:03,444 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:29:04,551 - INFO - fetching guardian page 1 for Iraq (2014-04-01 to 2014-06-30)
2025-11-16 13:29:06,264 - INFO - fetching guardian page 2 for Iraq (2014-04-01 to 2014-06-30)
2025-11-16 13:29:06,888 - INFO - fetched 18 relevant articles for Iraq after filtering
2025-11-16 13:29:07,994 - INFO - fetching guardian page 1 for Iraq (2014-07-01 to 2014-09-30)
2025-11-16 13:29:09,727 - INFO - fetching guardian page 2 for Iraq (2014-07-01 to 2014-09-30)
2025-11-16 13:29:10,409 - INFO - fetched 9 relevant articles for Iraq after filtering
2025-11-16 13:29:11,515 - INFO - fetching guardian page 1 for Iraq (2014-10-01 to 2014-12-31)
2025-11-16 13:29:13,276 - INFO - fetching guardian page 2 for Iraq (2014-10-01 to 2014-12-31)
2025-11-16 13:29:13,870 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:29:14,977 - INFO - ✓ completed Iraq 2014 (252 articles)
2025-11-16 13:29:14,977 - INFO - using guardian api for Iraq 2015
2025-11-16 13:29:14,977 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:14,977 - INFO - fetching guardian page 1 for Iraq (2015-01-01 to 2015-03-31)
2025-11-16 13:29:16,663 - INFO - fetching guardian page 2 for Iraq (2015-01-01 to 2015-03-31)
2025-11-16 13:29:17,263 - INFO - fetched 8 relevant articles for Iraq after filtering
2025-11-16 13:29:18,369 - INFO - fetching guardian page 1 for Iraq (2015-04-01 to 2015-06-30)
2025-11-16 13:29:20,211 - INFO - fetching guardian page 2 for Iraq (2015-04-01 to 2015-06-30)
2025-11-16 13:29:20,924 - INFO - fetched 4 relevant articles for Iraq after filtering
2025-11-16 13:29:22,031 - INFO - fetching guardian page 1 for Iraq (2015-07-01 to 2015-09-30)
2025-11-16 13:29:23,698 - INFO - fetching guardian page 2 for Iraq (2015-07-01 to 2015-09-30)
2025-11-16 13:29:24,351 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:29:25,454 - INFO - fetching guardian page 1 for Iraq (2015-10-01 to 2015-12-31)
2025-11-16 13:29:27,134 - INFO - fetching guardian page 2 for Iraq (2015-10-01 to 2015-12-31)
2025-11-16 13:29:27,797 - INFO - fetched 4 relevant articles for Iraq after filtering
2025-11-16 13:29:28,905 - INFO - ✓ completed Iraq 2015 (349 articles)
2025-11-16 13:29:28,905 - INFO - using guardian api for Iraq 2016
2025-11-16 13:29:28,906 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:28,906 - INFO - fetching guardian page 1 for Iraq (2016-01-01 to 2016-03-31)
2025-11-16 13:29:30,799 - INFO - fetching guardian page 2 for Iraq (2016-01-01 to 2016-03-31)
2025-11-16 13:29:31,432 - INFO - fetched 2 relevant articles for Iraq after filtering
2025-11-16 13:29:32,537 - INFO - fetching guardian page 1 for Iraq (2016-04-01 to 2016-06-30)
2025-11-16 13:29:34,365 - INFO - fetching guardian page 2 for Iraq (2016-04-01 to 2016-06-30)
2025-11-16 13:29:35,143 - INFO - fetched 6 relevant articles for Iraq after filtering
2025-11-16 13:29:36,250 - INFO - fetching guardian page 1 for Iraq (2016-07-01 to 2016-09-30)
2025-11-16 13:29:38,033 - INFO - fetching guardian page 2 for Iraq (2016-07-01 to 2016-09-30)
2025-11-16 13:29:38,843 - INFO - fetched 10 relevant articles for Iraq after filtering
2025-11-16 13:29:39,950 - INFO - fetching guardian page 1 for Iraq (2016-10-01 to 2016-12-31)
2025-11-16 13:29:41,709 - INFO - fetching guardian page 2 for Iraq (2016-10-01 to 2016-12-31)
2025-11-16 13:29:42,813 - INFO - fetched 8 relevant articles for Iraq after filtering
2025-11-16 13:29:43,921 - INFO - ✓ completed Iraq 2016 (296 articles)
2025-11-16 13:29:43,921 - INFO - using guardian api for Malaysia 2010
2025-11-16 13:29:43,922 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:43,922 - INFO - fetching guardian page 1 for Malaysia (2010-01-01 to 2010-03-31)
2025-11-16 13:29:44,407 - INFO - fetched 1 relevant articles for Malaysia after filtering
2025-11-16 13:29:45,513 - INFO - fetching guardian page 1 for Malaysia (2010-04-01 to 2010-06-30)
2025-11-16 13:29:46,093 - INFO - fetched 0 relevant articles for Malaysia after filtering
2025-11-16 13:29:47,195 - INFO - fetching guardian page 1 for Malaysia (2010-07-01 to 2010-09-30)
2025-11-16 13:29:47,673 - INFO - fetched 1 relevant articles for Malaysia after filtering
2025-11-16 13:29:48,774 - INFO - fetching guardian page 1 for Malaysia (2010-10-01 to 2010-12-31)
2025-11-16 13:29:49,261 - INFO - fetched 2 relevant articles for Malaysia after filtering
2025-11-16 13:29:50,369 - INFO - ✓ completed Malaysia 2010 (196 articles)
2025-11-16 13:29:50,370 - INFO - using guardian api for Malaysia 2011
2025-11-16 13:29:50,370 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:50,370 - INFO - fetching guardian page 1 for Malaysia (2011-01-01 to 2011-03-31)
2025-11-16 13:29:50,927 - INFO - fetched 0 relevant articles for Malaysia after filtering
2025-11-16 13:29:52,035 - INFO - fetching guardian page 1 for Malaysia (2011-04-01 to 2011-06-30)
2025-11-16 13:29:52,510 - INFO - fetched 1 relevant articles for Malaysia after filtering
2025-11-16 13:29:53,618 - INFO - fetching guardian page 1 for Malaysia (2011-07-01 to 2011-09-30)
2025-11-16 13:29:54,235 - INFO - fetched 3 relevant articles for Malaysia after filtering
2025-11-16 13:29:55,340 - INFO - fetching guardian page 1 for Malaysia (2011-10-01 to 2011-12-31)
2025-11-16 13:29:55,816 - INFO - fetched 2 relevant articles for Malaysia after filtering
2025-11-16 13:29:56,919 - INFO - ✓ completed Malaysia 2011 (189 articles)
2025-11-16 13:29:56,919 - INFO - using guardian api for Malaysia 2012
2025-11-16 13:29:56,920 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:29:56,920 - INFO - fetching guardian page 1 for Malaysia (2012-01-01 to 2012-03-31)
2025-11-16 13:29:57,541 - INFO - fetched 0 relevant articles for Malaysia after filtering
2025-11-16 13:29:58,648 - INFO - fetching guardian page 1 for Malaysia (2012-04-01 to 2012-06-30)
2025-11-16 13:29:59,252 - INFO - fetched 0 relevant articles for Malaysia after filtering
2025-11-16 13:30:00,359 - INFO - fetching guardian page 1 for Malaysia (2012-07-01 to 2012-09-30)
2025-11-16 13:30:01,051 - INFO - fetched 1 relevant articles for Malaysia after filtering
2025-11-16 13:30:02,159 - INFO - fetching guardian page 1 for Malaysia (2012-10-01 to 2012-12-31)
2025-11-16 13:30:03,150 - INFO - fetched 2 relevant articles for Malaysia after filtering
2025-11-16 13:30:04,255 - INFO - ✓ completed Malaysia 2012 (163 articles)
2025-11-16 13:30:04,255 - INFO - using guardian api for Malaysia 2013
2025-11-16 13:30:04,255 - INFO - using guardian api key: 93c1ada7...
2025-11-16 13:30:04,255 - INFO - fetching guardian page 1 for Malaysia (2013-01-01 to 2013-03-31)
2025-11-16 13:30:05,133 - INFO - fetched 1 relevant articles for Malaysia after filtering
